team_id,calendar_week,week_index,adoption_week,treated,total_merged_prs,total_completed_tickets,total_output,junior_merged_prs,junior_completed_tickets,junior_output,junior_merged_pr_share,junior_ticket_share,junior_output_share,event_time,post_period,analysis_sample
T008,2026-04-20,16,16.0,1,13,12,25,2,3,5,0.15384615384615385,0.25,0.2,0.0,1,1
T008,2026-04-27,17,16.0,1,10,13,23,6,2,8,0.6,0.15384615384615385,0.34782608695652173,1.0,1,1
T008,2026-05-04,18,16.0,1,10,16,26,3,6,9,0.3,0.375,0.34615384615384615,2.0,1,1
T008,2026-05-11,19,16.0,1,11,18,29,5,7,12,0.45454545454545453,0.3888888888888889,0.41379310344827586,3.0,1,1
T008,2026-05-18,20,16.0,1,11,16,27,5,6,11,0.45454545454545453,0.375,0.4074074074074074,4.0,1,1
T008,2026-05-25,21,16.0,1,16,16,32,5,4,9,0.3125,0.25,0.28125,5.0,1,1
T008,2026-06-01,22,16.0,1,6,17,23,0,3,3,0.0,0.17647058823529413,0.13043478260869565,6.0,1,1
T008,2026-06-08,23,16.0,1,17,18,35,8,6,14,0.47058823529411764,0.3333333333333333,0.4,7.0,1,1
T008,2026-06-15,24,16.0,1,12,13,25,5,4,9,0.4166666666666667,0.3076923076923077,0.36,8.0,1,1
T008,2026-06-22,25,16.0,1,12,8,20,10,1,11,0.8333333333333334,0.125,0.55,9.0,1,1
T008,2026-06-29,26,16.0,1,14,18,32,6,6,12,0.42857142857142855,0.3333333333333333,0.375,10.0,1,1
T008,2026-07-06,27,16.0,1,12,14,26,6,5,11,0.5,0.35714285714285715,0.4230769230769231,11.0,1,1
T008,2026-07-13,28,16.0,1,8,9,17,0,3,3,0.0,0.3333333333333333,0.17647058823529413,12.0,1,1
T008,2026-07-20,29,16.0,1,13,20,33,4,9,13,0.3076923076923077,0.45,0.3939393939393939,13.0,1,1
T008,2026-07-27,30,16.0,1,16,14,30,10,7,17,0.625,0.5,0.5666666666666667,14.0,1,1
T009,2026-01-05,1,12.0,0,12,12,24,5,4,9,0.4166666666666667,0.3333333333333333,0.375,-11.0,0,1
T009,2026-01-12,2,12.0,0,8,6,14,4,2,6,0.5,0.3333333333333333,0.42857142857142855,-10.0,0,1
T009,2026-01-19,3,12.0,0,12,6,18,4,2,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,-9.0,0,1
T009,2026-01-26,4,12.0,0,12,14,26,3,9,12,0.25,0.6428571428571429,0.46153846153846156,-8.0,0,1
T009,2026-02-02,5,12.0,0,6,17,23,1,6,7,0.16666666666666666,0.35294117647058826,0.30434782608695654,-7.0,0,1
T009,2026-02-09,6,12.0,0,14,20,34,6,5,11,0.42857142857142855,0.25,0.3235294117647059,-6.0,0,1
T009,2026-02-16,7,12.0,0,15,9,24,2,3,5,0.13333333333333333,0.3333333333333333,0.20833333333333334,-5.0,0,1
T009,2026-02-23,8,12.0,0,11,12,23,3,4,7,0.2727272727272727,0.3333333333333333,0.30434782608695654,-4.0,0,1
T009,2026-03-02,9,12.0,0,8,9,17,5,1,6,0.625,0.1111111111111111,0.35294117647058826,-3.0,0,1
T009,2026-03-09,10,12.0,0,7,12,19,1,4,5,0.14285714285714285,0.3333333333333333,0.2631578947368421,-2.0,0,1
T009,2026-03-16,11,12.0,0,11,7,18,4,1,5,0.36363636363636365,0.14285714285714285,0.2777777777777778,-1.0,0,1
T009,2026-03-23,12,12.0,1,10,11,21,2,2,4,0.2,0.18181818181818182,0.19047619047619047,0.0,1,1
T009,2026-03-30,13,12.0,1,7,16,23,4,4,8,0.5714285714285714,0.25,0.34782608695652173,1.0,1,1
T009,2026-04-06,14,12.0,1,14,13,27,4,2,6,0.2857142857142857,0.15384615384615385,0.2222222222222222,2.0,1,1
T009,2026-04-13,15,12.0,1,5,9,14,2,1,3,0.4,0.1111111111111111,0.21428571428571427,3.0,1,1
T009,2026-04-20,16,12.0,1,7,13,20,1,2,3,0.14285714285714285,0.15384615384615385,0.15,4.0,1,1
T009,2026-04-27,17,12.0,1,11,10,21,4,4,8,0.36363636363636365,0.4,0.38095238095238093,5.0,1,1
T009,2026-05-04,18,12.0,1,14,13,27,4,6,10,0.2857142857142857,0.46153846153846156,0.37037037037037035,6.0,1,1
T009,2026-05-11,19,12.0,1,12,8,20,2,1,3,0.16666666666666666,0.125,0.15,7.0,1,1
T009,2026-05-18,20,12.0,1,17,7,24,7,3,10,0.4117647058823529,0.42857142857142855,0.4166666666666667,8.0,1,1
T009,2026-05-25,21,12.0,1,12,13,25,4,1,5,0.3333333333333333,0.07692307692307693,0.2,9.0,1,1
T009,2026-06-01,22,12.0,1,6,11,17,4,6,10,0.6666666666666666,0.5454545454545454,0.5882352941176471,10.0,1,1
T009,2026-06-08,23,12.0,1,10,11,21,4,2,6,0.4,0.18181818181818182,0.2857142857142857,11.0,1,1
T009,2026-06-15,24,12.0,1,11,14,25,7,7,14,0.6363636363636364,0.5,0.56,12.0,1,1
T009,2026-06-22,25,12.0,1,14,18,32,3,3,6,0.21428571428571427,0.16666666666666666,0.1875,13.0,1,1
T009,2026-06-29,26,12.0,1,16,13,29,6,5,11,0.375,0.38461538461538464,0.3793103448275862,14.0,1,1
T009,2026-07-06,27,12.0,1,13,16,29,7,5,12,0.5384615384615384,0.3125,0.41379310344827586,15.0,1,1
T009,2026-07-13,28,12.0,1,8,9,17,2,2,4,0.25,0.2222222222222222,0.23529411764705882,16.0,1,1
T009,2026-07-20,29,12.0,1,8,13,21,4,2,6,0.5,0.15384615384615385,0.2857142857142857,17.0,1,1
T009,2026-07-27,30,12.0,1,13,7,20,5,3,8,0.38461538461538464,0.42857142857142855,0.4,18.0,1,1
T010,2026-01-05,1,,0,17,27,44,11,18,29,0.6470588235294118,0.6666666666666666,0.6590909090909091,,0,1
T010,2026-01-12,2,,0,13,16,29,8,11,19,0.6153846153846154,0.6875,0.6551724137931034,,0,1
T010,2026-01-19,3,,0,11,19,30,5,12,17,0.45454545454545453,0.631578947368421,0.5666666666666667,,0,1
T010,2026-01-26,4,,0,18,12,30,9,8,17,0.5,0.6666666666666666,0.5666666666666667,,0,1
T010,2026-02-02,5,,0,13,32,45,2,18,20,0.15384615384615385,0.5625,0.4444444444444444,,0,1
T010,2026-02-09,6,,0,16,24,40,8,12,20,0.5,0.5,0.5,,0,1
T010,2026-02-16,7,,0,9,21,30,3,14,17,0.3333333333333333,0.6666666666666666,0.5666666666666667,,0,1
T010,2026-02-23,8,,0,10,6,16,7,5,12,0.7,0.8333333333333334,0.75,,0,1
T010,2026-03-02,9,,0,13,12,25,5,8,13,0.38461538461538464,0.6666666666666666,0.52,,0,1
T010,2026-03-09,10,,0,10,20,30,4,6,10,0.4,0.3,0.3333333333333333,,0,1
T010,2026-03-16,11,,0,15,16,31,6,8,14,0.4,0.5,0.45161290322580644,,0,1
T010,2026-03-23,12,,0,11,11,22,6,2,8,0.5454545454545454,0.18181818181818182,0.36363636363636365,,0,1
T010,2026-03-30,13,,0,11,13,24,6,7,13,0.5454545454545454,0.5384615384615384,0.5416666666666666,,0,1
T010,2026-04-06,14,,0,15,16,31,8,13,21,0.5333333333333333,0.8125,0.6774193548387096,,0,1
T010,2026-04-13,15,,0,12,18,30,5,8,13,0.4166666666666667,0.4444444444444444,0.43333333333333335,,0,1
T010,2026-04-20,16,,0,17,17,34,11,7,18,0.6470588235294118,0.4117647058823529,0.5294117647058824,,0,1
T010,2026-04-27,17,,0,11,19,30,5,13,18,0.45454545454545453,0.6842105263157895,0.6,,0,1
T010,2026-05-04,18,,0,12,11,23,8,7,15,0.6666666666666666,0.6363636363636364,0.6521739130434783,,0,1
T010,2026-05-11,19,,0,12,13,25,8,8,16,0.6666666666666666,0.6153846153846154,0.64,,0,1
T010,2026-05-18,20,,0,17,22,39,12,13,25,0.7058823529411765,0.5909090909090909,0.6410256410256411,,0,1
T010,2026-05-25,21,,0,9,21,30,6,15,21,0.6666666666666666,0.7142857142857143,0.7,,0,1
T010,2026-06-01,22,,0,9,12,21,5,8,13,0.5555555555555556,0.6666666666666666,0.6190476190476191,,0,1
T010,2026-06-08,23,,0,14,15,29,10,10,20,0.7142857142857143,0.6666666666666666,0.6896551724137931,,0,1
T010,2026-06-15,24,,0,10,20,30,8,9,17,0.8,0.45,0.5666666666666667,,0,1
T010,2026-06-22,25,,0,24,26,50,14,18,32,0.5833333333333334,0.6923076923076923,0.64,,0,1
T010,2026-06-29,26,,0,8,10,18,4,6,10,0.5,0.6,0.5555555555555556,,0,1
T010,2026-07-06,27,,0,19,17,36,14,6,20,0.7368421052631579,0.35294117647058826,0.5555555555555556,,0,1
T010,2026-07-13,28,,0,17,22,39,8,8,16,0.47058823529411764,0.36363636363636365,0.41025641025641024,,0,1
T010,2026-07-20,29,,0,10,16,26,4,8,12,0.4,0.5,0.46153846153846156,,0,1
T010,2026-07-27,30,,0,13,12,25,4,6,10,0.3076923076923077,0.5,0.4,,0,1
T011,2026-01-05,1,16.0,0,11,22,33,2,6,8,0.18181818181818182,0.2727272727272727,0.24242424242424243,-15.0,0,1
T011,2026-01-12,2,16.0,0,12,15,27,3,5,8,0.25,0.3333333333333333,0.2962962962962963,-14.0,0,1
T011,2026-01-19,3,16.0,0,14,23,37,2,10,12,0.14285714285714285,0.43478260869565216,0.32432432432432434,-13.0,0,1
T011,2026-01-26,4,16.0,0,6,10,16,1,1,2,0.16666666666666666,0.1,0.125,-12.0,0,1
T011,2026-02-02,5,16.0,0,11,19,30,6,11,17,0.5454545454545454,0.5789473684210527,0.5666666666666667,-11.0,0,1
T011,2026-02-09,6,16.0,0,11,11,22,3,4,7,0.2727272727272727,0.36363636363636365,0.3181818181818182,-10.0,0,1
T011,2026-02-16,7,16.0,0,7,18,25,0,4,4,0.0,0.2222222222222222,0.16,-9.0,0,1
T011,2026-02-23,8,16.0,0,8,20,28,4,7,11,0.5,0.35,0.39285714285714285,-8.0,0,1
T011,2026-03-02,9,16.0,0,13,25,38,4,9,13,0.3076923076923077,0.36,0.34210526315789475,-7.0,0,1
T011,2026-03-09,10,16.0,0,22,15,37,5,4,9,0.22727272727272727,0.26666666666666666,0.24324324324324326,-6.0,0,1
T011,2026-03-16,11,16.0,0,5,23,28,5,7,12,1.0,0.30434782608695654,0.42857142857142855,-5.0,0,1
T011,2026-03-23,12,16.0,0,11,10,21,5,2,7,0.45454545454545453,0.2,0.3333333333333333,-4.0,0,1
T011,2026-03-30,13,16.0,0,13,12,25,3,4,7,0.23076923076923078,0.3333333333333333,0.28,-3.0,0,1
T011,2026-04-06,14,16.0,0,14,25,39,7,4,11,0.5,0.16,0.28205128205128205,-2.0,0,1
T011,2026-04-13,15,16.0,0,8,14,22,0,4,4,0.0,0.2857142857142857,0.18181818181818182,-1.0,0,1
T011,2026-04-20,16,16.0,1,17,9,26,6,5,11,0.35294117647058826,0.5555555555555556,0.4230769230769231,0.0,1,1
T011,2026-04-27,17,16.0,1,17,20,37,5,9,14,0.29411764705882354,0.45,0.3783783783783784,1.0,1,1
T011,2026-05-04,18,16.0,1,14,16,30,4,4,8,0.2857142857142857,0.25,0.26666666666666666,2.0,1,1
T011,2026-05-11,19,16.0,1,11,16,27,6,12,18,0.5454545454545454,0.75,0.6666666666666666,3.0,1,1
T011,2026-05-18,20,16.0,1,17,25,42,6,7,13,0.35294117647058826,0.28,0.30952380952380953,4.0,1,1
T011,2026-05-25,21,16.0,1,19,22,41,8,6,14,0.42105263157894735,0.2727272727272727,0.34146341463414637,5.0,1,1
T011,2026-06-01,22,16.0,1,10,20,30,3,9,12,0.3,0.45,0.4,6.0,1,1
T011,2026-06-08,23,16.0,1,8,17,25,4,7,11,0.5,0.4117647058823529,0.44,7.0,1,1
T011,2026-06-15,24,16.0,1,17,18,35,6,8,14,0.35294117647058826,0.4444444444444444,0.4,8.0,1,1
T011,2026-06-22,25,16.0,1,12,13,25,4,6,10,0.3333333333333333,0.46153846153846156,0.4,9.0,1,1
T011,2026-06-29,26,16.0,1,14,8,22,2,1,3,0.14285714285714285,0.125,0.13636363636363635,10.0,1,1
T011,2026-07-06,27,16.0,1,13,17,30,5,6,11,0.38461538461538464,0.35294117647058826,0.36666666666666664,11.0,1,1
T011,2026-07-13,28,16.0,1,12,18,30,3,7,10,0.25,0.3888888888888889,0.3333333333333333,12.0,1,1
T011,2026-07-20,29,16.0,1,16,12,28,9,2,11,0.5625,0.16666666666666666,0.39285714285714285,13.0,1,1
T011,2026-07-27,30,16.0,1,10,23,33,3,10,13,0.3,0.43478260869565216,0.3939393939393939,14.0,1,1
T012,2026-01-05,1,20.0,0,20,20,40,14,14,28,0.7,0.7,0.7,-19.0,0,1
T012,2026-01-12,2,20.0,0,18,19,37,13,12,25,0.7222222222222222,0.631578947368421,0.6756756756756757,-18.0,0,1
T012,2026-01-19,3,20.0,0,22,34,56,12,23,35,0.5454545454545454,0.6764705882352942,0.625,-17.0,0,1
T012,2026-01-26,4,20.0,0,12,26,38,7,14,21,0.5833333333333334,0.5384615384615384,0.5526315789473685,-16.0,0,1
T012,2026-02-02,5,20.0,0,24,20,44,10,9,19,0.4166666666666667,0.45,0.4318181818181818,-15.0,0,1
T012,2026-02-09,6,20.0,0,19,25,44,8,15,23,0.42105263157894735,0.6,0.5227272727272727,-14.0,0,1
T012,2026-02-16,7,20.0,0,15,24,39,9,13,22,0.6,0.5416666666666666,0.5641025641025641,-13.0,0,1
T012,2026-02-23,8,20.0,0,11,16,27,8,11,19,0.7272727272727273,0.6875,0.7037037037037037,-12.0,0,1
T012,2026-03-02,9,20.0,0,21,19,40,11,9,20,0.5238095238095238,0.47368421052631576,0.5,-11.0,0,1
T012,2026-03-09,10,20.0,0,25,17,42,15,10,25,0.6,0.5882352941176471,0.5952380952380952,-10.0,0,1
T012,2026-03-16,11,20.0,0,13,21,34,10,10,20,0.7692307692307693,0.47619047619047616,0.5882352941176471,-9.0,0,1
T012,2026-03-23,12,20.0,0,25,30,55,11,18,29,0.44,0.6,0.5272727272727272,-8.0,0,1
T012,2026-03-30,13,20.0,0,20,27,47,11,16,27,0.55,0.5925925925925926,0.574468085106383,-7.0,0,1
T012,2026-04-06,14,20.0,0,16,21,37,9,13,22,0.5625,0.6190476190476191,0.5945945945945946,-6.0,0,1
T012,2026-04-13,15,20.0,0,18,28,46,11,17,28,0.6111111111111112,0.6071428571428571,0.6086956521739131,-5.0,0,1
T012,2026-04-20,16,20.0,0,12,29,41,9,16,25,0.75,0.5517241379310345,0.6097560975609756,-4.0,0,1
T012,2026-04-27,17,20.0,0,22,20,42,13,10,23,0.5909090909090909,0.5,0.5476190476190477,-3.0,0,1
T012,2026-05-04,18,20.0,0,15,23,38,10,14,24,0.6666666666666666,0.6086956521739131,0.631578947368421,-2.0,0,1
T012,2026-05-11,19,20.0,0,22,36,58,13,23,36,0.5909090909090909,0.6388888888888888,0.6206896551724138,-1.0,0,1
T012,2026-05-18,20,20.0,1,23,26,49,16,22,38,0.6956521739130435,0.8461538461538461,0.7755102040816326,0.0,1,1
T012,2026-05-25,21,20.0,1,26,27,53,21,21,42,0.8076923076923077,0.7777777777777778,0.7924528301886793,1.0,1,1
T012,2026-06-01,22,20.0,1,25,39,64,18,28,46,0.72,0.717948717948718,0.71875,2.0,1,1
T012,2026-06-08,23,20.0,1,30,30,60,18,20,38,0.6,0.6666666666666666,0.6333333333333333,3.0,1,1
T012,2026-06-15,24,20.0,1,21,35,56,13,24,37,0.6190476190476191,0.6857142857142857,0.6607142857142857,4.0,1,1
T012,2026-06-22,25,20.0,1,23,28,51,12,16,28,0.5217391304347826,0.5714285714285714,0.5490196078431373,5.0,1,1
T012,2026-06-29,26,20.0,1,24,36,60,17,22,39,0.7083333333333334,0.6111111111111112,0.65,6.0,1,1
T012,2026-07-06,27,20.0,1,23,18,41,18,10,28,0.782608695652174,0.5555555555555556,0.6829268292682927,7.0,1,1
T012,2026-07-13,28,20.0,1,19,33,52,10,20,30,0.5263157894736842,0.6060606060606061,0.5769230769230769,8.0,1,1
T012,2026-07-20,29,20.0,1,32,33,65,19,20,39,0.59375,0.6060606060606061,0.6,9.0,1,1
T012,2026-07-27,30,20.0,1,15,28,43,11,20,31,0.7333333333333333,0.7142857142857143,0.7209302325581395,10.0,1,1
T013,2026-01-05,1,12.0,0,12,7,19,2,5,7,0.16666666666666666,0.7142857142857143,0.3684210526315789,-11.0,0,1
T013,2026-01-12,2,12.0,0,7,10,17,5,3,8,0.7142857142857143,0.3,0.47058823529411764,-10.0,0,1
T013,2026-01-19,3,12.0,0,12,23,35,6,7,13,0.5,0.30434782608695654,0.37142857142857144,-9.0,0,1
T013,2026-01-26,4,12.0,0,10,9,19,5,2,7,0.5,0.2222222222222222,0.3684210526315789,-8.0,0,1
T013,2026-02-02,5,12.0,0,11,8,19,4,3,7,0.36363636363636365,0.375,0.3684210526315789,-7.0,0,1
T013,2026-02-09,6,12.0,0,8,17,25,5,7,12,0.625,0.4117647058823529,0.48,-6.0,0,1
T013,2026-02-16,7,12.0,0,4,12,16,3,7,10,0.75,0.5833333333333334,0.625,-5.0,0,1
T013,2026-02-23,8,12.0,0,17,14,31,5,9,14,0.29411764705882354,0.6428571428571429,0.45161290322580644,-4.0,0,1
T013,2026-03-02,9,12.0,0,6,15,21,2,4,6,0.3333333333333333,0.26666666666666666,0.2857142857142857,-3.0,0,1
T013,2026-03-09,10,12.0,0,17,12,29,7,0,7,0.4117647058823529,0.0,0.2413793103448276,-2.0,0,1
T013,2026-03-16,11,12.0,0,21,15,36,8,4,12,0.38095238095238093,0.26666666666666666,0.3333333333333333,-1.0,0,1
T013,2026-03-23,12,12.0,1,13,10,23,4,4,8,0.3076923076923077,0.4,0.34782608695652173,0.0,1,1
T013,2026-03-30,13,12.0,1,14,19,33,5,6,11,0.35714285714285715,0.3157894736842105,0.3333333333333333,1.0,1,1
T013,2026-04-06,14,12.0,1,8,15,23,3,6,9,0.375,0.4,0.391304347826087,2.0,1,1
T013,2026-04-13,15,12.0,1,8,11,19,4,3,7,0.5,0.2727272727272727,0.3684210526315789,3.0,1,1
T013,2026-04-20,16,12.0,1,11,17,28,3,6,9,0.2727272727272727,0.35294117647058826,0.32142857142857145,4.0,1,1
T013,2026-04-27,17,12.0,1,11,11,22,7,7,14,0.6363636363636364,0.6363636363636364,0.6363636363636364,5.0,1,1
T013,2026-05-04,18,12.0,1,17,10,27,5,4,9,0.29411764705882354,0.4,0.3333333333333333,6.0,1,1
T013,2026-05-11,19,12.0,1,18,12,30,7,6,13,0.3888888888888889,0.5,0.43333333333333335,7.0,1,1
T013,2026-05-18,20,12.0,1,16,14,30,7,9,16,0.4375,0.6428571428571429,0.5333333333333333,8.0,1,1
T013,2026-05-25,21,12.0,1,9,15,24,7,7,14,0.7777777777777778,0.4666666666666667,0.5833333333333334,9.0,1,1
T013,2026-06-01,22,12.0,1,14,12,26,7,8,15,0.5,0.6666666666666666,0.5769230769230769,10.0,1,1
T013,2026-06-08,23,12.0,1,21,16,37,7,8,15,0.3333333333333333,0.5,0.40540540540540543,11.0,1,1
T013,2026-06-15,24,12.0,1,18,13,31,7,5,12,0.3888888888888889,0.38461538461538464,0.3870967741935484,12.0,1,1
T013,2026-06-22,25,12.0,1,8,11,19,2,6,8,0.25,0.5454545454545454,0.42105263157894735,13.0,1,1
T013,2026-06-29,26,12.0,1,14,13,27,7,3,10,0.5,0.23076923076923078,0.37037037037037035,14.0,1,1
T013,2026-07-06,27,12.0,1,11,13,24,6,5,11,0.5454545454545454,0.38461538461538464,0.4583333333333333,15.0,1,1
T013,2026-07-13,28,12.0,1,13,13,26,4,4,8,0.3076923076923077,0.3076923076923077,0.3076923076923077,16.0,1,1
T013,2026-07-20,29,12.0,1,16,12,28,6,3,9,0.375,0.25,0.32142857142857145,17.0,1,1
T013,2026-07-27,30,12.0,1,15,18,33,7,6,13,0.4666666666666667,0.3333333333333333,0.3939393939393939,18.0,1,1
T014,2026-01-05,1,,0,17,10,27,6,4,10,0.35294117647058826,0.4,0.37037037037037035,,0,1
T014,2026-01-12,2,,0,16,14,30,9,10,19,0.5625,0.7142857142857143,0.6333333333333333,,0,1
T014,2026-01-19,3,,0,10,21,31,9,19,28,0.9,0.9047619047619048,0.9032258064516129,,0,1
T014,2026-01-26,4,,0,9,12,21,3,11,14,0.3333333333333333,0.9166666666666666,0.6666666666666666,,0,1
T014,2026-02-02,5,,0,12,16,28,7,11,18,0.5833333333333334,0.6875,0.6428571428571429,,0,1
T014,2026-02-09,6,,0,10,11,21,4,8,12,0.4,0.7272727272727273,0.5714285714285714,,0,1
T014,2026-02-16,7,,0,9,17,26,4,9,13,0.4444444444444444,0.5294117647058824,0.5,,0,1
T014,2026-02-23,8,,0,14,13,27,6,6,12,0.42857142857142855,0.46153846153846156,0.4444444444444444,,0,1
T014,2026-03-02,9,,0,9,9,18,7,5,12,0.7777777777777778,0.5555555555555556,0.6666666666666666,,0,1
T014,2026-03-09,10,,0,9,11,20,6,5,11,0.6666666666666666,0.45454545454545453,0.55,,0,1
T014,2026-03-16,11,,0,13,18,31,11,12,23,0.8461538461538461,0.6666666666666666,0.7419354838709677,,0,1
T014,2026-03-23,12,,0,11,11,22,6,7,13,0.5454545454545454,0.6363636363636364,0.5909090909090909,,0,1
T014,2026-03-30,13,,0,11,13,24,5,8,13,0.45454545454545453,0.6153846153846154,0.5416666666666666,,0,1
T014,2026-04-06,14,,0,12,13,25,6,12,18,0.5,0.9230769230769231,0.72,,0,1
T014,2026-04-13,15,,0,7,14,21,4,10,14,0.5714285714285714,0.7142857142857143,0.6666666666666666,,0,1
T014,2026-04-20,16,,0,13,13,26,9,7,16,0.6923076923076923,0.5384615384615384,0.6153846153846154,,0,1
T014,2026-04-27,17,,0,9,11,20,6,5,11,0.6666666666666666,0.45454545454545453,0.55,,0,1
T014,2026-05-04,18,,0,9,11,20,6,7,13,0.6666666666666666,0.6363636363636364,0.65,,0,1
T014,2026-05-11,19,,0,10,9,19,6,6,12,0.6,0.6666666666666666,0.631578947368421,,0,1
T014,2026-05-18,20,,0,6,19,25,4,12,16,0.6666666666666666,0.631578947368421,0.64,,0,1
T014,2026-05-25,21,,0,19,7,26,11,2,13,0.5789473684210527,0.2857142857142857,0.5,,0,1
T014,2026-06-01,22,,0,10,9,19,5,5,10,0.5,0.5555555555555556,0.5263157894736842,,0,1
T014,2026-06-08,23,,0,7,12,19,6,8,14,0.8571428571428571,0.6666666666666666,0.7368421052631579,,0,1
T014,2026-06-15,24,,0,13,9,22,8,9,17,0.6153846153846154,1.0,0.7727272727272727,,0,1
T014,2026-06-22,25,,0,13,13,26,11,7,18,0.8461538461538461,0.5384615384615384,0.6923076923076923,,0,1
T014,2026-06-29,26,,0,15,18,33,14,11,25,0.9333333333333333,0.6111111111111112,0.7575757575757576,,0,1
T014,2026-07-06,27,,0,4,12,16,3,10,13,0.75,0.8333333333333334,0.8125,,0,1
T014,2026-07-13,28,,0,10,13,23,5,5,10,0.5,0.38461538461538464,0.43478260869565216,,0,1
T014,2026-07-20,29,,0,5,8,13,5,6,11,1.0,0.75,0.8461538461538461,,0,1
T014,2026-07-27,30,,0,12,15,27,7,5,12,0.5833333333333334,0.3333333333333333,0.4444444444444444,,0,1
T015,2026-01-05,1,,0,19,29,48,12,25,37,0.631578947368421,0.8620689655172413,0.7708333333333334,,0,1
T015,2026-01-12,2,,0,33,34,67,25,28,53,0.7575757575757576,0.8235294117647058,0.7910447761194029,,0,1
T015,2026-01-19,3,,0,31,27,58,24,21,45,0.7741935483870968,0.7777777777777778,0.7758620689655172,,0,1
T015,2026-01-26,4,,0,30,34,64,22,30,52,0.7333333333333333,0.8823529411764706,0.8125,,0,1
T015,2026-02-02,5,,0,27,27,54,24,22,46,0.8888888888888888,0.8148148148148148,0.8518518518518519,,0,1
T015,2026-02-09,6,,0,23,34,57,19,25,44,0.8260869565217391,0.7352941176470589,0.7719298245614035,,0,1
T015,2026-02-16,7,,0,17,26,43,14,17,31,0.8235294117647058,0.6538461538461539,0.7209302325581395,,0,1
T015,2026-02-23,8,,0,21,27,48,14,23,37,0.6666666666666666,0.8518518518518519,0.7708333333333334,,0,1
T015,2026-03-02,9,,0,15,20,35,10,15,25,0.6666666666666666,0.75,0.7142857142857143,,0,1
T015,2026-03-09,10,,0,18,38,56,13,32,45,0.7222222222222222,0.8421052631578947,0.8035714285714286,,0,1
T015,2026-03-16,11,,0,27,26,53,17,19,36,0.6296296296296297,0.7307692307692307,0.6792452830188679,,0,1
T015,2026-03-23,12,,0,16,26,42,12,20,32,0.75,0.7692307692307693,0.7619047619047619,,0,1
T015,2026-03-30,13,,0,23,25,48,18,19,37,0.782608695652174,0.76,0.7708333333333334,,0,1
T015,2026-04-06,14,,0,20,32,52,15,23,38,0.75,0.71875,0.7307692307692307,,0,1
T015,2026-04-13,15,,0,19,25,44,14,22,36,0.7368421052631579,0.88,0.8181818181818182,,0,1
T015,2026-04-20,16,,0,27,33,60,22,26,48,0.8148148148148148,0.7878787878787878,0.8,,0,1
T015,2026-04-27,17,,0,27,42,69,24,34,58,0.8888888888888888,0.8095238095238095,0.8405797101449275,,0,1
T015,2026-05-04,18,,0,15,21,36,11,19,30,0.7333333333333333,0.9047619047619048,0.8333333333333334,,0,1
T015,2026-05-11,19,,0,27,34,61,21,24,45,0.7777777777777778,0.7058823529411765,0.7377049180327869,,0,1
T015,2026-05-18,20,,0,18,20,38,17,18,35,0.9444444444444444,0.9,0.9210526315789473,,0,1
T015,2026-05-25,21,,0,18,31,49,16,23,39,0.8888888888888888,0.7419354838709677,0.7959183673469388,,0,1
T015,2026-06-01,22,,0,21,35,56,18,31,49,0.8571428571428571,0.8857142857142857,0.875,,0,1
T015,2026-06-08,23,,0,27,32,59,24,27,51,0.8888888888888888,0.84375,0.864406779661017,,0,1
T015,2026-06-15,24,,0,25,29,54,21,22,43,0.84,0.7586206896551724,0.7962962962962963,,0,1
T015,2026-06-22,25,,0,20,27,47,14,24,38,0.7,0.8888888888888888,0.8085106382978723,,0,1
T015,2026-06-29,26,,0,21,41,62,19,33,52,0.9047619047619048,0.8048780487804879,0.8387096774193549,,0,1
T015,2026-07-06,27,,0,10,23,33,8,19,27,0.8,0.8260869565217391,0.8181818181818182,,0,1
T015,2026-07-13,28,,0,26,31,57,17,26,43,0.6538461538461539,0.8387096774193549,0.7543859649122807,,0,1
T015,2026-07-20,29,,0,25,35,60,22,27,49,0.88,0.7714285714285715,0.8166666666666667,,0,1
T015,2026-07-27,30,,0,22,17,39,18,13,31,0.8181818181818182,0.7647058823529411,0.7948717948717948,,0,1
T016,2026-01-05,1,,0,6,11,17,4,4,8,0.6666666666666666,0.36363636363636365,0.47058823529411764,,0,1
T016,2026-01-12,2,,0,6,6,12,3,2,5,0.5,0.3333333333333333,0.4166666666666667,,0,1
T016,2026-01-19,3,,0,11,7,18,7,4,11,0.6363636363636364,0.5714285714285714,0.6111111111111112,,0,1
T016,2026-01-26,4,,0,5,9,14,3,7,10,0.6,0.7777777777777778,0.7142857142857143,,0,1
T016,2026-02-02,5,,0,4,9,13,3,3,6,0.75,0.3333333333333333,0.46153846153846156,,0,1
T016,2026-02-09,6,,0,9,7,16,3,4,7,0.3333333333333333,0.5714285714285714,0.4375,,0,1
T016,2026-02-16,7,,0,8,6,14,4,2,6,0.5,0.3333333333333333,0.42857142857142855,,0,1
T016,2026-02-23,8,,0,5,6,11,2,1,3,0.4,0.16666666666666666,0.2727272727272727,,0,1
T016,2026-03-02,9,,0,6,7,13,3,2,5,0.5,0.2857142857142857,0.38461538461538464,,0,1
T016,2026-03-09,10,,0,9,11,20,3,4,7,0.3333333333333333,0.36363636363636365,0.35,,0,1
T016,2026-03-16,11,,0,5,11,16,3,6,9,0.6,0.5454545454545454,0.5625,,0,1
