team_id,calendar_week,week_index,adoption_week,treated,team_size,baseline_complexity,baseline_junior_mix,manager_quality,role,merged_prs,completed_tickets,role_output
T011,2026-05-18,20,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,junior,6,7,13
T011,2026-05-18,20,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,senior,11,18,29
T011,2026-05-25,21,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,junior,8,6,14
T011,2026-05-25,21,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,senior,11,16,27
T011,2026-06-01,22,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,junior,3,9,12
T011,2026-06-01,22,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,senior,7,11,18
T011,2026-06-08,23,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,junior,4,7,11
T011,2026-06-08,23,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,senior,4,10,14
T011,2026-06-15,24,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,junior,6,8,14
T011,2026-06-15,24,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,senior,11,10,21
T011,2026-06-22,25,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,junior,4,6,10
T011,2026-06-22,25,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,senior,8,7,15
T011,2026-06-29,26,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,junior,2,1,3
T011,2026-06-29,26,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,senior,12,7,19
T011,2026-07-06,27,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,junior,5,6,11
T011,2026-07-06,27,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,senior,8,11,19
T011,2026-07-13,28,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,junior,3,7,10
T011,2026-07-13,28,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,senior,9,11,20
T011,2026-07-20,29,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,junior,9,2,11
T011,2026-07-20,29,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,senior,7,10,17
T011,2026-07-27,30,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,junior,3,10,13
T011,2026-07-27,30,16.0,1,8,0.6717005633021764,0.12218758692159896,0.23066386572828212,senior,7,13,20
T012,2026-01-05,1,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,14,14,28
T012,2026-01-05,1,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,6,6,12
T012,2026-01-12,2,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,13,12,25
T012,2026-01-12,2,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,5,7,12
T012,2026-01-19,3,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,12,23,35
T012,2026-01-19,3,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,10,11,21
T012,2026-01-26,4,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,7,14,21
T012,2026-01-26,4,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,5,12,17
T012,2026-02-02,5,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,10,9,19
T012,2026-02-02,5,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,14,11,25
T012,2026-02-09,6,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,8,15,23
T012,2026-02-09,6,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,11,10,21
T012,2026-02-16,7,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,9,13,22
T012,2026-02-16,7,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,6,11,17
T012,2026-02-23,8,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,8,11,19
T012,2026-02-23,8,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,3,5,8
T012,2026-03-02,9,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,11,9,20
T012,2026-03-02,9,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,10,10,20
T012,2026-03-09,10,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,15,10,25
T012,2026-03-09,10,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,10,7,17
T012,2026-03-16,11,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,10,10,20
T012,2026-03-16,11,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,3,11,14
T012,2026-03-23,12,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,11,18,29
T012,2026-03-23,12,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,14,12,26
T012,2026-03-30,13,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,11,16,27
T012,2026-03-30,13,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,9,11,20
T012,2026-04-06,14,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,9,13,22
T012,2026-04-06,14,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,7,8,15
T012,2026-04-13,15,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,11,17,28
T012,2026-04-13,15,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,7,11,18
T012,2026-04-20,16,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,9,16,25
T012,2026-04-20,16,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,3,13,16
T012,2026-04-27,17,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,13,10,23
T012,2026-04-27,17,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,9,10,19
T012,2026-05-04,18,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,10,14,24
T012,2026-05-04,18,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,5,9,14
T012,2026-05-11,19,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,13,23,36
T012,2026-05-11,19,20.0,0,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,9,13,22
T012,2026-05-18,20,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,16,22,38
T012,2026-05-18,20,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,7,4,11
T012,2026-05-25,21,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,21,21,42
T012,2026-05-25,21,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,5,6,11
T012,2026-06-01,22,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,18,28,46
T012,2026-06-01,22,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,7,11,18
T012,2026-06-08,23,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,18,20,38
T012,2026-06-08,23,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,12,10,22
T012,2026-06-15,24,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,13,24,37
T012,2026-06-15,24,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,8,11,19
T012,2026-06-22,25,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,12,16,28
T012,2026-06-22,25,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,11,12,23
T012,2026-06-29,26,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,17,22,39
T012,2026-06-29,26,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,7,14,21
T012,2026-07-06,27,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,18,10,28
T012,2026-07-06,27,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,5,8,13
T012,2026-07-13,28,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,10,20,30
T012,2026-07-13,28,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,9,13,22
T012,2026-07-20,29,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,19,20,39
T012,2026-07-20,29,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,13,13,26
T012,2026-07-27,30,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,junior,11,20,31
T012,2026-07-27,30,20.0,1,8,0.2771262296407854,0.4693382792413343,0.9934509023341556,senior,4,8,12
T013,2026-01-05,1,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,2,5,7
T013,2026-01-05,1,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,10,2,12
T013,2026-01-12,2,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,5,3,8
T013,2026-01-12,2,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,2,7,9
T013,2026-01-19,3,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,6,7,13
T013,2026-01-19,3,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,6,16,22
T013,2026-01-26,4,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,5,2,7
T013,2026-01-26,4,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,5,7,12
T013,2026-02-02,5,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,4,3,7
T013,2026-02-02,5,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,7,5,12
T013,2026-02-09,6,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,5,7,12
T013,2026-02-09,6,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,3,10,13
T013,2026-02-16,7,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,3,7,10
T013,2026-02-16,7,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,1,5,6
T013,2026-02-23,8,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,5,9,14
T013,2026-02-23,8,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,12,5,17
T013,2026-03-02,9,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,2,4,6
T013,2026-03-02,9,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,4,11,15
T013,2026-03-09,10,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,7,0,7
T013,2026-03-09,10,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,10,12,22
T013,2026-03-16,11,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,8,4,12
T013,2026-03-16,11,12.0,0,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,13,11,24
T013,2026-03-23,12,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,4,4,8
T013,2026-03-23,12,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,9,6,15
T013,2026-03-30,13,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,5,6,11
T013,2026-03-30,13,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,9,13,22
T013,2026-04-06,14,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,3,6,9
T013,2026-04-06,14,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,5,9,14
T013,2026-04-13,15,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,4,3,7
T013,2026-04-13,15,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,4,8,12
T013,2026-04-20,16,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,3,6,9
T013,2026-04-20,16,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,8,11,19
T013,2026-04-27,17,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,7,7,14
T013,2026-04-27,17,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,4,4,8
T013,2026-05-04,18,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,5,4,9
T013,2026-05-04,18,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,12,6,18
T013,2026-05-11,19,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,7,6,13
T013,2026-05-11,19,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,11,6,17
T013,2026-05-18,20,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,7,9,16
T013,2026-05-18,20,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,9,5,14
T013,2026-05-25,21,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,7,7,14
T013,2026-05-25,21,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,2,8,10
T013,2026-06-01,22,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,7,8,15
T013,2026-06-01,22,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,7,4,11
T013,2026-06-08,23,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,7,8,15
T013,2026-06-08,23,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,14,8,22
T013,2026-06-15,24,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,7,5,12
T013,2026-06-15,24,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,11,8,19
T013,2026-06-22,25,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,2,6,8
T013,2026-06-22,25,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,6,5,11
T013,2026-06-29,26,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,7,3,10
T013,2026-06-29,26,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,7,10,17
T013,2026-07-06,27,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,6,5,11
T013,2026-07-06,27,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,5,8,13
T013,2026-07-13,28,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,4,4,8
T013,2026-07-13,28,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,9,9,18
T013,2026-07-20,29,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,6,3,9
T013,2026-07-20,29,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,10,9,19
T013,2026-07-27,30,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,junior,7,6,13
T013,2026-07-27,30,12.0,1,6,0.5588953112474919,0.20530862682566814,0.27621786947105675,senior,8,12,20
T014,2026-01-05,1,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,6,4,10
T014,2026-01-05,1,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,11,6,17
T014,2026-01-12,2,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,9,10,19
T014,2026-01-12,2,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,7,4,11
T014,2026-01-19,3,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,9,19,28
T014,2026-01-19,3,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,1,2,3
T014,2026-01-26,4,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,3,11,14
T014,2026-01-26,4,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,6,1,7
T014,2026-02-02,5,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,7,11,18
T014,2026-02-02,5,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,5,5,10
T014,2026-02-09,6,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,4,8,12
T014,2026-02-09,6,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,6,3,9
T014,2026-02-16,7,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,4,9,13
T014,2026-02-16,7,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,5,8,13
T014,2026-02-23,8,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,6,6,12
T014,2026-02-23,8,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,8,7,15
T014,2026-03-02,9,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,7,5,12
T014,2026-03-02,9,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,2,4,6
T014,2026-03-09,10,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,6,5,11
T014,2026-03-09,10,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,3,6,9
T014,2026-03-16,11,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,11,12,23
T014,2026-03-16,11,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,2,6,8
T014,2026-03-23,12,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,6,7,13
T014,2026-03-23,12,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,5,4,9
T014,2026-03-30,13,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,5,8,13
T014,2026-03-30,13,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,6,5,11
T014,2026-04-06,14,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,6,12,18
T014,2026-04-06,14,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,6,1,7
T014,2026-04-13,15,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,4,10,14
T014,2026-04-13,15,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,3,4,7
T014,2026-04-20,16,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,9,7,16
T014,2026-04-20,16,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,4,6,10
T014,2026-04-27,17,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,6,5,11
T014,2026-04-27,17,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,3,6,9
T014,2026-05-04,18,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,6,7,13
T014,2026-05-04,18,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,3,4,7
T014,2026-05-11,19,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,6,6,12
T014,2026-05-11,19,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,4,3,7
T014,2026-05-18,20,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,4,12,16
T014,2026-05-18,20,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,2,7,9
T014,2026-05-25,21,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,11,2,13
T014,2026-05-25,21,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,8,5,13
T014,2026-06-01,22,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,5,5,10
T014,2026-06-01,22,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,5,4,9
T014,2026-06-08,23,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,6,8,14
T014,2026-06-08,23,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,1,4,5
T014,2026-06-15,24,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,8,9,17
T014,2026-06-15,24,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,5,0,5
T014,2026-06-22,25,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,11,7,18
T014,2026-06-22,25,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,2,6,8
T014,2026-06-29,26,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,14,11,25
T014,2026-06-29,26,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,1,7,8
T014,2026-07-06,27,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,3,10,13
T014,2026-07-06,27,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,1,2,3
T014,2026-07-13,28,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,5,5,10
T014,2026-07-13,28,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,5,8,13
T014,2026-07-20,29,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,5,6,11
T014,2026-07-20,29,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,0,2,2
T014,2026-07-27,30,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,junior,7,5,12
T014,2026-07-27,30,,0,5,0.19451960637205135,0.5848934098174061,-0.2997493786437888,senior,5,10,15
T015,2026-01-05,1,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,12,25,37
T015,2026-01-05,1,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,7,4,11
T015,2026-01-12,2,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,25,28,53
T015,2026-01-12,2,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,8,6,14
T015,2026-01-19,3,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,24,21,45
T015,2026-01-19,3,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,7,6,13
T015,2026-01-26,4,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,22,30,52
T015,2026-01-26,4,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,8,4,12
T015,2026-02-02,5,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,24,22,46
T015,2026-02-02,5,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,3,5,8
T015,2026-02-09,6,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,19,25,44
T015,2026-02-09,6,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,4,9,13
T015,2026-02-16,7,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,14,17,31
T015,2026-02-16,7,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,3,9,12
T015,2026-02-23,8,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,14,23,37
T015,2026-02-23,8,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,7,4,11
T015,2026-03-02,9,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,10,15,25
T015,2026-03-02,9,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,5,5,10
T015,2026-03-09,10,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,13,32,45
T015,2026-03-09,10,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,5,6,11
T015,2026-03-16,11,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,17,19,36
T015,2026-03-16,11,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,10,7,17
T015,2026-03-23,12,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,12,20,32
T015,2026-03-23,12,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,4,6,10
T015,2026-03-30,13,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,18,19,37
T015,2026-03-30,13,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,5,6,11
T015,2026-04-06,14,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,15,23,38
T015,2026-04-06,14,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,5,9,14
T015,2026-04-13,15,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,14,22,36
T015,2026-04-13,15,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,5,3,8
T015,2026-04-20,16,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,22,26,48
T015,2026-04-20,16,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,5,7,12
T015,2026-04-27,17,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,24,34,58
T015,2026-04-27,17,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,3,8,11
T015,2026-05-04,18,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,11,19,30
T015,2026-05-04,18,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,4,2,6
T015,2026-05-11,19,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,21,24,45
T015,2026-05-11,19,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,6,10,16
T015,2026-05-18,20,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,17,18,35
T015,2026-05-18,20,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,1,2,3
T015,2026-05-25,21,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,16,23,39
T015,2026-05-25,21,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,2,8,10
T015,2026-06-01,22,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,18,31,49
T015,2026-06-01,22,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,3,4,7
T015,2026-06-08,23,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,24,27,51
T015,2026-06-08,23,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,3,5,8
T015,2026-06-15,24,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,21,22,43
T015,2026-06-15,24,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,4,7,11
T015,2026-06-22,25,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,14,24,38
T015,2026-06-22,25,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,senior,6,3,9
T015,2026-06-29,26,,0,7,0.25994297232405456,0.8016524262872226,1.6464776194323587,junior,19,33,52
