team_id,calendar_week,week_index,total_merged_prs,total_completed_tickets,total_commits,merge_count,median_cycle_time_hours,review_latency_hours,post_merge_bug_proxy,ai_signal_events,ai_eligible_events,observed_events,junior_merged_prs,junior_commits,junior_completed_tickets,total_output,junior_output,junior_merged_pr_share,junior_ticket_share,junior_commit_share,junior_output_share,ai_intensity,adoption_week,treated,post_period,event_time,analysis_sample
langchain-ai/langchain,2025-04-21,17,0,0,0,0,,2.480277777777778,1.0,4,5,13,0,0,0,0,0,,,,,0.8,2.0,1,1,15.0,0
langchain-ai/langchain,2025-04-28,18,0,0,0,0,,,0.0,0,0,4,0,0,0,0,0,,,,,0.0,2.0,1,1,16.0,0
laravel/framework,2024-12-30,1,0,0,0,0,,,0.0,0,7,7,0,0,0,0,0,,,,,0.0,,0,0,,0
laravel/framework,2025-01-06,2,1,0,1,1,8.298055555555555,,0.0,0,6,8,1,1,0,1,1,1.0,,1.0,1.0,0.0,,0,0,,0
laravel/framework,2025-01-13,3,2,2,10,2,0.30430555555555555,,0.0,0,17,22,2,10,2,4,4,1.0,1.0,1.0,1.0,0.0,,0,0,,1
laravel/framework,2025-01-20,4,0,2,0,0,,,0.0,0,8,10,0,0,2,2,2,,1.0,,1.0,0.0,,0,0,,0
laravel/framework,2025-01-27,5,1,1,1,1,35.485277777777775,,0.0,0,16,17,1,1,1,2,2,1.0,1.0,1.0,1.0,0.0,,0,0,,0
laravel/framework,2025-02-03,6,0,0,0,0,,74.19111111111111,0.0,0,6,6,0,0,0,0,0,,,,,0.0,,0,0,,0
laravel/framework,2025-02-10,7,0,0,0,0,,,0.0,0,5,8,0,0,0,0,0,,,,,0.0,,0,0,,0
laravel/framework,2025-02-17,8,0,0,0,0,,9.343055555555555,0.0,0,6,10,0,0,0,0,0,,,,,0.0,,0,0,,0
laravel/framework,2025-02-24,9,0,0,0,0,,,0.0,0,3,5,0,0,0,0,0,,,,,0.0,,0,0,,0
laravel/framework,2025-03-03,10,0,2,0,0,,83.61666666666666,0.0,0,20,25,0,0,2,2,2,,1.0,,1.0,0.0,,0,0,,0
laravel/framework,2025-03-10,11,0,0,0,0,,,0.0,1,8,9,0,0,0,0,0,,,,,0.125,,0,0,,0
laravel/framework,2025-03-17,12,0,0,0,0,,203.38666666666666,0.0,0,7,7,0,0,0,0,0,,,,,0.0,,0,0,,0
laravel/framework,2025-03-24,13,0,0,0,0,,77.49027777777778,0.0,0,8,9,0,0,0,0,0,,,,,0.0,,0,0,,0
laravel/framework,2025-03-31,14,0,0,0,0,,,0.0,0,1,2,0,0,0,0,0,,,,,0.0,,0,0,,0
laravel/framework,2025-04-07,15,0,0,0,0,,,0.0,0,11,11,0,0,0,0,0,,,,,0.0,,0,0,,0
laravel/framework,2025-04-14,16,0,0,0,0,,,0.0,0,1,3,0,0,0,0,0,,,,,0.0,,0,0,,0
laravel/framework,2025-04-21,17,0,0,0,0,,2.2758333333333334,0.0,0,10,13,0,0,0,0,0,,,,,0.0,,0,0,,0
laravel/framework,2025-04-28,18,0,0,0,0,,,0.0,0,4,5,0,0,0,0,0,,,,,0.0,,0,0,,0
microsoft/typescript,2024-12-30,1,0,2,0,0,,2368.0833333333335,0.0,0,14,15,0,0,2,2,2,,1.0,,1.0,0.0,5.0,0,0,-4.0,0
microsoft/typescript,2025-01-06,2,0,1,1,0,,506.2261111111111,1.0,0,7,9,0,1,1,1,1,,1.0,1.0,1.0,0.0,5.0,0,0,-3.0,0
microsoft/typescript,2025-01-13,3,0,1,0,0,,,1.0,0,10,14,0,0,1,1,1,,1.0,,1.0,0.0,5.0,0,0,-2.0,0
microsoft/typescript,2025-01-20,4,1,1,1,1,594.4836111111111,194.50944444444445,1.0,0,22,30,1,1,1,2,2,1.0,1.0,1.0,1.0,0.0,5.0,0,0,-1.0,0
microsoft/typescript,2025-01-27,5,0,1,0,0,,,0.0,3,19,20,0,0,1,1,1,,1.0,,1.0,0.15789473684210525,5.0,1,1,0.0,0
microsoft/typescript,2025-02-03,6,0,0,0,0,,,0.0,0,8,11,0,0,0,0,0,,,,,0.0,5.0,1,1,1.0,0
microsoft/typescript,2025-02-10,7,0,0,0,0,,0.03833333333333333,0.0,0,3,5,0,0,0,0,0,,,,,0.0,5.0,1,1,2.0,0
microsoft/typescript,2025-02-17,8,0,0,0,0,,87.89333333333333,1.0,0,14,17,0,0,0,0,0,,,,,0.0,5.0,1,1,3.0,0
microsoft/typescript,2025-02-24,9,0,0,0,0,,98.83472222222221,0.0,0,9,13,0,0,0,0,0,,,,,0.0,5.0,1,1,4.0,0
microsoft/typescript,2025-03-03,10,0,0,0,0,,,1.0,0,6,14,0,0,0,0,0,,,,,0.0,5.0,1,1,5.0,0
microsoft/typescript,2025-03-10,11,0,0,0,0,,,0.0,0,2,23,0,0,0,0,0,,,,,0.0,5.0,1,1,6.0,0
microsoft/typescript,2025-03-17,12,0,0,0,0,,,0.0,0,1,8,0,0,0,0,0,,,,,0.0,5.0,1,1,7.0,0
microsoft/typescript,2025-03-24,13,0,0,0,0,,,0.0,0,1,8,0,0,0,0,0,,,,,0.0,5.0,1,1,8.0,0
microsoft/typescript,2025-03-31,14,0,1,0,0,,30.525555555555556,0.0,0,6,8,0,0,1,1,1,,1.0,,1.0,0.0,5.0,1,1,9.0,0
microsoft/typescript,2025-04-07,15,0,0,0,0,,,0.0,0,1,2,0,0,0,0,0,,,,,0.0,5.0,1,1,10.0,0
microsoft/typescript,2025-04-14,16,0,0,0,0,,,0.0,0,3,8,0,0,0,0,0,,,,,0.0,5.0,1,1,11.0,0
microsoft/typescript,2025-04-21,17,0,1,0,0,,,0.0,0,3,7,0,0,1,1,1,,1.0,,1.0,0.0,5.0,1,1,12.0,0
microsoft/typescript,2025-04-28,18,0,0,0,0,,,0.0,0,2,3,0,0,0,0,0,,,,,0.0,5.0,1,1,13.0,0
microsoft/vscode,2024-12-30,1,0,3,0,0,,,1.0,3,16,25,0,0,3,3,3,,1.0,,1.0,0.1875,2.0,0,0,-1.0,1
microsoft/vscode,2025-01-06,2,2,2,5,2,15.290555555555555,3.296666666666667,1.5,12,48,64,2,5,2,4,4,1.0,1.0,1.0,1.0,0.25,2.0,1,1,0.0,1
microsoft/vscode,2025-01-13,3,1,3,3,1,0.3636111111111111,27.43138888888889,3.0,6,31,46,1,3,3,4,4,1.0,1.0,1.0,1.0,0.1935483870967742,2.0,1,1,1.0,1
microsoft/vscode,2025-01-20,4,4,3,8,4,0.27194444444444443,0.26722222222222225,0.25,11,37,50,4,8,3,7,7,1.0,1.0,1.0,1.0,0.2972972972972973,2.0,1,1,2.0,1
microsoft/vscode,2025-01-27,5,4,4,9,4,0.4143055555555556,0.6486111111111111,0.75,6,48,66,4,9,4,8,8,1.0,1.0,1.0,1.0,0.125,2.0,1,1,3.0,1
microsoft/vscode,2025-02-03,6,4,10,36,4,0.47833333333333333,1.0395833333333333,0.5,10,75,99,4,36,10,14,14,1.0,1.0,1.0,1.0,0.13333333333333333,2.0,1,1,4.0,1
microsoft/vscode,2025-02-10,7,2,5,14,2,0.42041666666666666,0.23319444444444445,0.5,8,55,68,2,14,5,7,7,1.0,1.0,1.0,1.0,0.14545454545454545,2.0,1,1,5.0,1
microsoft/vscode,2025-02-17,8,3,2,12,3,0.4702777777777778,0.38861111111111113,0.6666666666666666,4,57,72,1,10,1,5,2,0.3333333333333333,0.5,0.8333333333333334,0.4,0.07017543859649122,2.0,1,1,6.0,1
microsoft/vscode,2025-02-24,9,7,8,33,7,0.4025,0.9191666666666667,0.42857142857142855,8,88,100,7,26,8,15,15,1.0,1.0,0.7878787878787878,1.0,0.09090909090909091,2.0,1,1,7.0,1
microsoft/vscode,2025-03-03,10,3,8,5,3,0.4047222222222222,0.5415277777777778,2.0,7,58,75,3,3,8,11,11,1.0,1.0,0.6,1.0,0.1206896551724138,2.0,1,1,8.0,1
microsoft/vscode,2025-03-10,11,2,0,7,2,217.26583333333332,3.7133333333333334,2.5,5,53,69,1,5,0,2,1,0.5,,0.7142857142857143,0.5,0.09433962264150944,2.0,1,1,9.0,0
microsoft/vscode,2025-03-17,12,7,10,53,7,0.2788888888888889,1.1591666666666667,0.2857142857142857,8,61,82,4,13,10,17,14,0.5714285714285714,1.0,0.24528301886792453,0.8235294117647058,0.13114754098360656,2.0,1,1,10.0,1
microsoft/vscode,2025-03-24,13,7,6,7,7,0.9555555555555556,0.7447222222222223,0.0,4,62,82,1,1,4,13,5,0.14285714285714285,0.6666666666666666,0.14285714285714285,0.38461538461538464,0.06451612903225806,2.0,1,1,11.0,1
microsoft/vscode,2025-03-31,14,1,0,21,1,1.4752777777777777,1.475,1.0,5,32,38,1,18,0,1,1,1.0,,0.8571428571428571,1.0,0.15625,2.0,1,1,12.0,0
microsoft/vscode,2025-04-07,15,4,1,90,4,2.5018055555555554,4.094166666666666,0.5,26,49,63,1,21,0,5,1,0.25,0.0,0.23333333333333334,0.2,0.5306122448979592,2.0,1,1,13.0,1
microsoft/vscode,2025-04-14,16,3,3,46,3,1.6383333333333334,2.0494444444444446,0.3333333333333333,16,53,71,1,3,3,6,4,0.3333333333333333,1.0,0.06521739130434782,0.6666666666666666,0.3018867924528302,2.0,1,1,14.0,1
microsoft/vscode,2025-04-21,17,6,4,36,6,0.8505555555555555,1.0852777777777778,0.3333333333333333,13,60,82,3,27,4,10,7,0.5,1.0,0.75,0.7,0.21666666666666667,2.0,1,1,15.0,1
microsoft/vscode,2025-04-28,18,5,2,12,5,2.2308333333333334,0.2947222222222222,0.2,12,35,43,4,7,2,7,6,0.8,1.0,0.5833333333333334,0.8571428571428571,0.34285714285714286,2.0,1,1,16.0,1
numpy/numpy,2024-12-30,1,0,0,0,0,,,0.0,0,0,2,0,0,0,0,0,,,,,0.0,,0,0,,0
numpy/numpy,2025-01-06,2,2,0,4,2,1.2870833333333334,220.83944444444444,0.5,0,21,24,2,4,0,2,2,1.0,,1.0,1.0,0.0,,0,0,,0
numpy/numpy,2025-01-13,3,1,0,3,1,3.7275,,0.0,0,6,11,1,3,0,1,1,1.0,,1.0,1.0,0.0,,0,0,,0
numpy/numpy,2025-01-20,4,1,0,2,1,1.2175,,0.0,0,7,12,1,2,0,1,1,1.0,,1.0,1.0,0.0,,0,0,,0
numpy/numpy,2025-01-27,5,0,0,0,0,,,0.0,0,2,4,0,0,0,0,0,,,,,0.0,,0,0,,0
numpy/numpy,2025-02-03,6,5,0,13,5,1.4608333333333334,2.242777777777778,0.0,0,21,23,5,13,0,5,5,1.0,,1.0,1.0,0.0,,0,0,,1
numpy/numpy,2025-02-10,7,0,0,0,0,,26.0075,0.0,0,2,2,0,0,0,0,0,,,,,0.0,,0,0,,0
numpy/numpy,2025-02-17,8,0,0,0,0,,,0.0,0,1,5,0,0,0,0,0,,,,,0.0,,0,0,,0
numpy/numpy,2025-02-24,9,0,0,0,0,,,0.0,0,1,7,0,0,0,0,0,,,,,0.0,,0,0,,0
numpy/numpy,2025-03-03,10,1,0,3,1,2.7669444444444444,286.16527777777776,0.0,0,6,9,0,0,0,1,0,0.0,,0.0,0.0,0.0,,0,0,,0
numpy/numpy,2025-03-10,11,1,0,2,1,5.913333333333333,99.13027777777778,0.0,0,9,10,1,0,0,1,1,1.0,,0.0,1.0,0.0,,0,0,,0
numpy/numpy,2025-03-17,12,0,0,0,0,,,0.0,0,2,5,0,0,0,0,0,,,,,0.0,,0,0,,0
numpy/numpy,2025-03-24,13,0,0,0,0,,364.81694444444446,2.0,0,14,15,0,0,0,0,0,,,,,0.0,,0,0,,0
numpy/numpy,2025-03-31,14,0,0,0,0,,664.3162500000001,0.0,0,4,6,0,0,0,0,0,,,,,0.0,,0,0,,0
numpy/numpy,2025-04-07,15,0,0,0,0,,,0.0,0,1,3,0,0,0,0,0,,,,,0.0,,0,0,,0
numpy/numpy,2025-04-14,16,1,0,3,1,7.435833333333333,,0.0,0,4,11,1,0,0,1,1,1.0,,0.0,1.0,0.0,,0,0,,0
numpy/numpy,2025-04-21,17,1,0,2,1,130.01527777777778,77.9161111111111,0.0,0,9,11,1,0,0,1,1,1.0,,0.0,1.0,0.0,,0,0,,0
numpy/numpy,2025-04-28,18,1,0,1,1,8.145833333333334,8.13,0.0,0,7,7,1,1,0,1,1,1.0,,1.0,1.0,0.0,,0,0,,0
open-webui/open-webui,2024-12-30,1,0,1,0,0,,,1.0,3,15,32,0,0,1,1,1,,1.0,,1.0,0.2,2.0,0,0,-1.0,0
open-webui/open-webui,2025-01-06,2,0,0,1,0,,,2.0,2,5,32,0,1,0,0,0,,,1.0,,0.4,2.0,1,1,0.0,0
open-webui/open-webui,2025-01-13,3,0,0,2,0,,,0.0,0,5,30,0,2,0,0,0,,,1.0,,0.0,2.0,1,1,1.0,0
open-webui/open-webui,2025-01-20,4,0,0,0,0,,,2.0,0,6,70,0,0,0,0,0,,,,,0.0,2.0,1,1,2.0,0
open-webui/open-webui,2025-01-27,5,0,0,0,0,,,1.0,1,7,136,0,0,0,0,0,,,,,0.14285714285714285,2.0,1,1,3.0,0
open-webui/open-webui,2025-02-03,6,0,1,4,0,,,0.0,0,12,97,0,4,1,1,1,,1.0,1.0,1.0,0.0,2.0,1,1,4.0,0
open-webui/open-webui,2025-02-10,7,0,3,3,0,,,2.0,8,22,81,0,3,3,3,3,,1.0,1.0,1.0,0.36363636363636365,2.0,1,1,5.0,1
open-webui/open-webui,2025-02-17,8,0,1,3,0,,74.99361111111111,1.0,1,9,54,0,3,1,1,1,,1.0,1.0,1.0,0.1111111111111111,2.0,1,1,6.0,0
open-webui/open-webui,2025-02-24,9,3,0,11,3,7.343333333333334,,0.0,1,22,63,3,11,0,3,3,1.0,,1.0,1.0,0.045454545454545456,2.0,1,1,7.0,1
open-webui/open-webui,2025-03-03,10,3,0,7,3,2.2916666666666665,,0.0,0,21,60,3,7,0,3,3,1.0,,1.0,1.0,0.0,2.0,1,1,8.0,1
open-webui/open-webui,2025-03-10,11,0,0,0,0,,,1.0,0,4,32,0,0,0,0,0,,,,,0.0,2.0,1,1,9.0,0
open-webui/open-webui,2025-03-17,12,1,0,2,1,2.1777777777777776,,0.0,1,6,34,1,0,0,1,1,1.0,,0.0,1.0,0.16666666666666666,2.0,1,1,10.0,0
open-webui/open-webui,2025-03-24,13,0,0,0,0,,,2.0,2,6,30,0,0,0,0,0,,,,,0.3333333333333333,2.0,1,1,11.0,0
open-webui/open-webui,2025-03-31,14,3,2,8,3,8.895,,0.6666666666666666,2,29,64,3,0,0,5,3,1.0,0.0,0.0,0.6,0.06896551724137931,2.0,1,1,12.0,1
open-webui/open-webui,2025-04-07,15,0,5,14,0,,0.20972222222222223,2.0,5,33,60,0,0,0,5,0,,0.0,0.0,0.0,0.15151515151515152,2.0,1,1,13.0,1
open-webui/open-webui,2025-04-14,16,0,1,3,0,,,1.0,2,10,42,0,0,0,1,0,,0.0,0.0,0.0,0.2,2.0,1,1,14.0,0
open-webui/open-webui,2025-04-21,17,0,0,0,0,,,0.0,2,6,27,0,0,0,0,0,,,,,0.3333333333333333,2.0,1,1,15.0,0
open-webui/open-webui,2025-04-28,18,0,0,0,0,,,0.0,0,2,8,0,0,0,0,0,,,,,0.0,2.0,1,1,16.0,0
pallets/flask,2024-12-30,1,0,0,0,0,,,0.0,0,0,2,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-01-06,2,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-01-13,3,0,0,0,0,,,0.0,0,1,3,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-01-20,4,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-01-27,5,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-02-03,6,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-02-10,7,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-02-17,8,0,0,0,0,,,0.0,0,0,2,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-02-24,9,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-03-03,10,0,0,0,0,,,0.0,0,0,2,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-03-10,11,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-03-17,12,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-03-24,13,0,0,0,0,,,0.0,0,0,2,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-03-31,14,0,0,0,0,,,0.0,0,0,3,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-04-07,15,0,0,0,0,,,0.0,1,2,5,0,0,0,0,0,,,,,0.5,,0,0,,0
pallets/flask,2025-04-14,16,0,0,0,0,,,0.0,0,0,3,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-04-21,17,0,0,0,0,,,0.0,0,0,2,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-04-28,18,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
pytorch/pytorch,2024-12-30,1,0,1,561,0,,52.20652777777777,1.0,2,138,262,0,561,1,1,1,,1.0,1.0,1.0,0.014492753623188406,6.0,0,0,-5.0,0
pytorch/pytorch,2025-01-06,2,2,4,731,2,81.03208333333333,23.762777777777778,0.5,4,361,582,2,474,4,6,6,1.0,1.0,0.6484268125854993,1.0,0.0110803324099723,6.0,0,0,-4.0,1
pytorch/pytorch,2025-01-13,3,0,7,385,0,,18.88111111111111,1.0,2,421,597,0,145,5,7,5,,0.7142857142857143,0.37662337662337664,0.7142857142857143,0.004750593824228029,6.0,0,0,-3.0,1
pytorch/pytorch,2025-01-20,4,0,4,683,0,,23.576666666666668,7.0,6,307,521,0,282,2,4,2,,0.5,0.4128843338213763,0.5,0.019543973941368076,6.0,0,0,-2.0,1
pytorch/pytorch,2025-01-27,5,1,5,576,1,1.3691666666666666,94.705,4.0,0,382,630,1,201,1,6,2,1.0,0.2,0.3489583333333333,0.3333333333333333,0.0,6.0,0,0,-1.0,1
pytorch/pytorch,2025-02-03,6,0,12,715,0,,50.00416666666667,3.0,18,410,696,0,185,12,12,12,,1.0,0.25874125874125875,1.0,0.04390243902439024,6.0,1,1,0.0,1
pytorch/pytorch,2025-02-10,7,0,1,780,0,,95.87277777777777,2.0,14,349,557,0,251,1,1,1,,1.0,0.3217948717948718,1.0,0.04011461318051576,6.0,1,1,1.0,0
pytorch/pytorch,2025-02-17,8,0,2,374,0,,42.689166666666665,2.0,6,280,473,0,90,0,2,0,,0.0,0.24064171122994651,0.0,0.02142857142857143,6.0,1,1,2.0,0
pytorch/pytorch,2025-02-24,9,0,2,776,0,,42.54972222222222,1.0,4,369,581,0,538,1,2,1,,0.5,0.6932989690721649,0.5,0.01084010840108401,6.0,1,1,3.0,0
pytorch/pytorch,2025-03-03,10,0,5,1102,0,,24.888055555555557,1.0,3,310,547,0,637,1,5,1,,0.2,0.5780399274047187,0.2,0.00967741935483871,6.0,1,1,4.0,1
pytorch/pytorch,2025-03-10,11,0,2,1092,0,,46.833888888888886,1.0,3,291,525,0,17,0,2,0,,0.0,0.015567765567765568,0.0,0.010309278350515464,6.0,1,1,5.0,0
pytorch/pytorch,2025-03-17,12,0,1,429,0,,28.970277777777778,3.0,3,294,511,0,48,1,1,1,,1.0,0.11188811188811189,1.0,0.01020408163265306,6.0,1,1,6.0,0
pytorch/pytorch,2025-03-24,13,1,16,856,1,195.83777777777777,95.97888888888889,3.0,15,361,593,1,55,8,17,9,1.0,0.5,0.06425233644859812,0.5294117647058824,0.04155124653739612,6.0,1,1,7.0,1
pytorch/pytorch,2025-03-31,14,2,2,645,2,87.37194444444444,31.4725,1.0,3,299,544,2,110,1,4,3,1.0,0.5,0.17054263565891473,0.75,0.010033444816053512,6.0,1,1,8.0,1
pytorch/pytorch,2025-04-07,15,1,0,623,1,0.3591666666666667,27.269166666666667,1.0,12,275,485,1,9,0,1,1,1.0,,0.014446227929373997,1.0,0.04363636363636364,6.0,1,1,9.0,0
pytorch/pytorch,2025-04-14,16,0,2,523,0,,5.566944444444444,2.0,3,311,532,0,151,1,2,1,,0.5,0.2887189292543021,0.5,0.00964630225080386,6.0,1,1,10.0,0
pytorch/pytorch,2025-04-21,17,0,3,1737,0,,24.70638888888889,0.0,11,339,599,0,616,2,3,2,,0.6666666666666666,0.3546344271732873,0.6666666666666666,0.032448377581120944,6.0,1,1,11.0,1
pytorch/pytorch,2025-04-28,18,0,1,944,0,,146.73944444444444,0.0,0,181,344,0,94,0,1,0,,0.0,0.09957627118644068,0.0,0.0,6.0,1,1,12.0,0
rails/rails,2024-12-30,1,1,0,10,1,3.0733333333333333,12.12736111111111,0.0,0,18,18,1,10,0,1,1,1.0,,1.0,1.0,0.0,,0,0,,0
rails/rails,2025-01-06,2,0,0,0,0,,,0.0,0,6,7,0,0,0,0,0,,,,,0.0,,0,0,,0
rails/rails,2025-01-13,3,0,0,2,0,,,0.0,0,3,3,0,2,0,0,0,,,1.0,,0.0,,0,0,,0
rails/rails,2025-01-20,4,0,1,0,0,,,0.0,0,3,4,0,0,1,1,1,,1.0,,1.0,0.0,,0,0,,0
rails/rails,2025-01-27,5,0,0,0,0,,,0.0,0,8,13,0,0,0,0,0,,,,,0.0,,0,0,,0
rails/rails,2025-02-03,6,1,2,2,1,0.38916666666666666,1.8481944444444445,0.0,0,13,13,1,2,2,3,3,1.0,1.0,1.0,1.0,0.0,,0,0,,1
rails/rails,2025-02-10,7,0,0,0,0,,,0.0,0,1,1,0,0,0,0,0,,,,,0.0,,0,0,,0
rails/rails,2025-02-17,8,0,1,0,0,,,0.0,0,6,7,0,0,1,1,1,,1.0,,1.0,0.0,,0,0,,0
rails/rails,2025-02-24,9,1,0,2,1,225.70527777777778,,1.0,0,6,6,1,2,0,1,1,1.0,,1.0,1.0,0.0,,0,0,,0
rails/rails,2025-03-03,10,0,1,1,0,,,0.0,0,7,11,0,1,1,1,1,,1.0,1.0,1.0,0.0,,0,0,,0
rails/rails,2025-03-10,11,0,0,0,0,,,1.0,0,3,3,0,0,0,0,0,,,,,0.0,,0,0,,0
rails/rails,2025-03-17,12,0,0,0,0,,,0.0,0,3,3,0,0,0,0,0,,,,,0.0,,0,0,,0
rails/rails,2025-03-24,13,0,0,0,0,,,0.0,0,1,1,0,0,0,0,0,,,,,0.0,,0,0,,0
rails/rails,2025-03-31,14,0,0,0,0,,0.17875000000000002,0.0,0,9,9,0,0,0,0,0,,,,,0.0,,0,0,,0
rails/rails,2025-04-07,15,0,0,0,0,,51.391666666666666,0.0,0,3,4,0,0,0,0,0,,,,,0.0,,0,0,,0
rails/rails,2025-04-14,16,0,0,0,0,,36.09888888888889,0.0,0,21,23,0,0,0,0,0,,,,,0.0,,0,0,,0
rails/rails,2025-04-21,17,0,2,0,0,,1411.3966666666668,0.0,0,5,7,0,0,2,2,2,,1.0,,1.0,0.0,,0,0,,0
rails/rails,2025-04-28,18,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
rust-lang/rust,2024-12-30,1,6,4,12,6,27.185833333333335,33.50194444444445,0.0,0,49,55,6,12,4,10,10,1.0,1.0,1.0,1.0,0.0,9.0,0,0,-8.0,1
rust-lang/rust,2025-01-06,2,8,4,22,8,13.404444444444444,608.3781944444445,0.125,0,94,103,8,22,4,12,12,1.0,1.0,1.0,1.0,0.0,9.0,0,0,-7.0,1
rust-lang/rust,2025-01-13,3,9,3,20,9,22.048055555555557,20.440833333333334,0.2222222222222222,2,172,176,9,0,2,12,11,1.0,0.6666666666666666,0.0,0.9166666666666666,0.011627906976744186,9.0,0,0,-6.0,1
rust-lang/rust,2025-01-20,4,0,1,0,0,,15.331944444444444,2.0,0,87,96,0,0,1,1,1,,1.0,,1.0,0.0,9.0,0,0,-5.0,0
rust-lang/rust,2025-01-27,5,0,1,20,0,,9.241527777777778,0.0,2,159,162,0,20,1,1,1,,1.0,1.0,1.0,0.012578616352201259,9.0,0,0,-4.0,0
rust-lang/rust,2025-02-03,6,14,5,52,14,63.85930555555555,130.7709722222222,0.14285714285714285,0,115,119,14,20,3,19,17,1.0,0.6,0.38461538461538464,0.8947368421052632,0.0,9.0,0,0,-3.0,1
rust-lang/rust,2025-02-10,7,1,2,22,1,3.977777777777778,6.547777777777778,0.0,0,78,82,1,0,2,3,3,1.0,1.0,0.0,1.0,0.0,9.0,0,0,-2.0,1
rust-lang/rust,2025-02-17,8,21,6,64,21,26.697777777777777,314.7786111111111,0.047619047619047616,0,137,145,21,0,0,27,21,1.0,0.0,0.0,0.7777777777777778,0.0,9.0,0,0,-1.0,1
rust-lang/rust,2025-02-24,9,1,1,22,1,3.8666666666666667,569.6825,0.0,3,93,95,1,0,1,2,2,1.0,1.0,0.0,1.0,0.03225806451612903,9.0,1,1,0.0,0
rust-lang/rust,2025-03-03,10,0,0,20,0,,31.9725,2.0,0,99,106,0,0,0,0,0,,,0.0,,0.0,9.0,1,1,1.0,0
rust-lang/rust,2025-03-10,11,11,5,40,11,67.51083333333334,33.73777777777778,0.18181818181818182,0,118,121,11,0,2,16,13,1.0,0.4,0.0,0.8125,0.0,9.0,1,1,2.0,1
rust-lang/rust,2025-03-17,12,1,0,23,1,,66.87444444444445,1.0,0,86,91,1,0,0,1,1,1.0,,0.0,1.0,0.0,9.0,1,1,3.0,0
rust-lang/rust,2025-03-24,13,22,4,60,22,15.351805555555556,750.0443055555555,0.0,0,126,130,22,0,0,26,22,1.0,0.0,0.0,0.8461538461538461,0.0,9.0,1,1,4.0,1
rust-lang/rust,2025-03-31,14,9,5,38,9,46.740833333333335,30.41888888888889,0.0,1,72,75,9,0,1,14,10,1.0,0.2,0.0,0.7142857142857143,0.013888888888888888,9.0,1,1,5.0,1
rust-lang/rust,2025-04-07,15,2,0,2,2,55.14,287.15972222222223,0.0,1,87,93,2,0,0,2,2,1.0,,0.0,1.0,0.011494252873563218,9.0,1,1,6.0,0
rust-lang/rust,2025-04-14,16,8,1,17,8,39.84722222222222,137.35708333333332,0.0,0,115,117,8,0,0,9,8,1.0,0.0,0.0,0.8888888888888888,0.0,9.0,1,1,7.0,1
rust-lang/rust,2025-04-21,17,0,2,0,0,,684.5872222222222,2.0,0,57,65,0,0,2,2,2,,1.0,,1.0,0.0,9.0,1,1,8.0,0
rust-lang/rust,2025-04-28,18,1,0,2,1,262.9036111111111,,0.0,0,32,33,1,0,0,1,1,1.0,,0.0,1.0,0.0,9.0,1,1,9.0,0
vercel/next.js,2024-12-30,1,0,0,0,0,,,0.0,0,16,24,0,0,0,0,0,,,,,0.0,,0,0,,0
vercel/next.js,2025-01-06,2,2,1,253,2,73.38680555555555,2.135,0.5,0,82,99,2,253,1,3,3,1.0,1.0,1.0,1.0,0.0,,0,0,,1
vercel/next.js,2025-01-13,3,2,1,24,2,26.42375,0.8041666666666667,0.5,0,49,64,2,24,1,3,3,1.0,1.0,1.0,1.0,0.0,,0,0,,1
vercel/next.js,2025-01-20,4,7,1,33,7,24.131944444444443,10.831666666666667,0.0,0,71,85,6,31,1,8,7,0.8571428571428571,1.0,0.9393939393939394,0.875,0.0,,0,0,,1
vercel/next.js,2025-01-27,5,1,0,24,1,4.693611111111111,7.248333333333333,0.0,0,109,115,1,3,0,1,1,1.0,,0.125,1.0,0.0,,0,0,,0
